model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_II,,NA,0.7980671355,0.6639864497,NA,NA,-30.2030356,0.9707397603,0.6775468849,-30.2030356,34105,1028,16231,3880796,35133,50336,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_III,,NA,0.7704535055,0.6266159994,NA,NA,1.5191225,0.7646890089,0.7763055717,1.5191225,31990,9844,9218,3881108,41834,41208,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_IV,,NA,0.7381113117,0.5849258485,NA,NA,-29.52842308,0.8927499905,0.6291349963,-29.52842308,23507,2824,13857,3891972,26331,37364,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_V,,NA,0.6775575376,0.5123531321,NA,NA,-26.09948347,0.7972042098,0.5891380288,-26.09948347,39464,10039,27522,3855135,49503,66986,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VI,,NA,0.7995127528,0.6659902092,NA,NA,20.46407538,0.73160334,0.8813191991,20.46407538,37412,13725,5038,3875985,51137,42450,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VII,,NA,0.7115116065,0.5522064537,NA,NA,8.934764657,0.6823327269,0.7432975502,8.934764657,13502,6286,4663,3907709,19788,18165,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VIII,,NA,0.6619525914,0.4947153495,NA,NA,-25.33333333,0.7742481203,0.5781052632,-25.33333333,4119,1201,3006,3923834,5320,7125,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_I,,NA,0.7523173786,0.6029717539,NA,NA,-33.55034794,0.9422394401,0.6261148295,-33.55034794,37699,2311,22512,3869638,40010,60211,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_II,,NA,0.7461008475,0.5950246047,NA,NA,-33.87354901,0.9371974756,0.6197354294,-33.87354901,30592,2050,18771,3880747,32642,49363,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_III,,NA,0.7099789495,0.5503622977,NA,NA,-2.675237978,0.7197368087,0.7004821362,-2.675237978,28331,11032,12114,3880683,39363,40445,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_IV,,NA,0.6907724529,0.5276183307,NA,NA,-22.71486295,0.7922848665,0.6123184449,-22.71486295,22428,5880,14200,3889652,28308,36628,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_V,,NA,0.7429359292,0.5910088009,NA,NA,-16.72070756,0.8175187819,0.6808238571,-16.72070756,44724,9983,20967,3856486,54707,65691,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VI,,NA,0.776936413,0.6352379559,NA,NA,14.64240271,0.7273203217,0.8338174921,14.64240271,34731,13021,6922,3877486,47752,41653,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VII,,NA,0.7371254745,0.5836886085,NA,NA,8.80831928,0.7072893527,0.7695896571,8.80831928,13691,5666,4099,3908704,19357,17790,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser3_aug01,pat0024_ser3,24,3,G,Axial In Phase (t1nfs),Couinaud_VIII,,NA,0.6628923487,0.495765878,NA,NA,-27.37855706,0.7878488027,0.5721471687,-27.37855706,3981,1072,2977,3924130,5053,6958,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser3_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_I,,NA,0.7883576233,0.6506520723,NA,NA,-16.93206047,0.8687046201,0.7216150285,-16.93206047,37568,5678,14493,3874421,43246,52061,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_II,,NA,0.8327512183,0.7134307882,NA,NA,-9.511662766,0.8765184539,0.7931469745,-9.511662766,30161,4249,7866,3889884,34410,38027,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_III,,NA,0.8183102293,0.6924915909,NA,NA,17.53608689,0.757265321,0.8900600257,17.53608689,24911,7985,3077,3896187,32896,27988,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_IV,,NA,0.7620289803,0.6155467036,NA,NA,-1.704162976,0.7686346597,0.7555358725,-1.704162976,21325,6419,6900,3897516,27744,28225,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_V,,NA,0.6927629036,0.5299443425,NA,NA,-28.05597218,0.8278410841,0.5955822198,-28.05597218,34944,7267,23728,3866221,42211,58672,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_VI,,NA,0.752851803,0.6036586549,NA,NA,54.29740372,0.6203871688,0.9572412945,54.29740372,31118,19041,1390,3880611,50159,32508,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_VII,,NA,0.6951251372,0.5327140226,NA,NA,56.72702884,0.5693255734,0.8922870557,56.72702884,13304,10064,1606,3907186,23368,14910,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0024_ser4_aug02,pat0024_ser4,24,4,H,Axial Opposed Phase (opposed),Couinaud_VIII,,NA,0.6941246526,0.5315397477,NA,NA,-8.985781991,0.7283899188,0.6629383886,-8.985781991,3497,1304,1778,3925581,4801,5275,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0024_ser4_aug02.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.7299014031,0.5746808987,NA,NA,-3.59980139,0.7435294875,0.7167639027,-3.59980139,46194,15934,18254,14665218,62128,64448,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.767687333,0.6229647341,NA,NA,34.37971807,0.6694847379,0.8996517034,34.37971807,60184,29712,6713,14648991,89896,66897,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_3,validation,case,pat0025_ser19_aug01,pat0025_ser19,25,19,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.7799256544,0.6392443684,NA,NA,12.9389876,0.7352491056,0.8303828963,12.9389876,75427,27160,15407,14627606,102587,90834,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0025_ser19_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
